Date,MSFT
2011-12-01 00:00:00+00:00,-0.01172788264094271
2011-12-02 00:00:00+00:00,-0.002373471980272268
2011-12-05 00:00:00+00:00,0.01903257187365548
2011-12-06 00:00:00+00:00,-0.0015564558108895898
2011-12-07 00:00:00+00:00,-0.002338248881495364
2011-12-08 00:00:00+00:00,-0.007812529685906622
2011-12-09 00:00:00+00:00,0.011811068854911122
2011-12-12 00:00:00+00:00,-0.007393016669929642
2011-12-13 00:00:00+00:00,0.009800078312698579
2011-12-14 00:00:00+00:00,-0.006599381785072467
2011-12-15 00:00:00+00:00,-0.001172359768136788
2011-12-16 00:00:00+00:00,0.01721441875004337
2011-12-19 00:00:00+00:00,-0.01807689666748047
2011-12-20 00:00:00+00:00,0.01958480166675214
2011-12-21 00:00:00+00:00,-0.010372664258214703
2011-12-22 00:00:00+00:00,0.0019409641543592926
2011-12-23 00:00:00+00:00,0.008523875445771711
2011-12-27 00:00:00+00:00,0.00038418089197223004
2011-12-28 00:00:00+00:00,-0.008448587287565812
2011-12-29 00:00:00+00:00,0.007745963024916147
2011-12-30 00:00:00+00:00,-0.0023059712619303285
2012-01-03 00:00:00+00:00,0.031201902999122177
2012-01-04 00:00:00+00:00,0.02353377474761653
2012-01-05 00:00:00+00:00,0.010219003304516416
2012-01-06 00:00:00+00:00,0.015534692934789263
2012-01-09 00:00:00+00:00,-0.013162605165406682
2012-01-10 00:00:00+00:00,0.0036049164489844188
2012-01-11 00:00:00+00:00,-0.004310374948839346
2012-01-12 00:00:00+00:00,0.010101035121981905
2012-01-13 00:00:00+00:00,0.008928571428571397
2012-01-17 00:00:00+00:00,0.00035399040289685324
2012-01-18 00:00:00+00:00,-0.0010615954141022232
2012-01-19 00:00:00+00:00,-0.0038965180583284686
2012-01-20 00:00:00+00:00,0.05654332140064766
2012-01-23 00:00:00+00:00,0.000673189443958
2012-01-24 00:00:00+00:00,-0.013118042235230387
2012-01-25 00:00:00+00:00,0.007498272399807382
2012-01-26 00:00:00+00:00,-0.002029751929174095
2012-01-27 00:00:00+00:00,-0.00915255789029401
2012-01-30 00:00:00+00:00,0.013000378859607808
