Date,GOOGL
2011-02-02 00:00:00+00:00,0.0015710909780235482
2011-02-03 00:00:00+00:00,-0.0030228642992036203
2011-02-04 00:00:00+00:00,0.0013603379784066227
2011-02-07 00:00:00+00:00,0.005417555719763545
2011-02-08 00:00:00+00:00,0.006658017028463359
2011-02-09 00:00:00+00:00,-0.0030401769628021214
2011-02-10 00:00:00+00:00,-9.735831351909141e-05
2011-02-11 00:00:00+00:00,0.013075103642606445
2011-02-14 00:00:00+00:00,0.0058446551227537835
2011-02-15 00:00:00+00:00,-0.006367932455251912
2011-02-16 00:00:00+00:00,0.0001122230637935484
2011-02-17 00:00:00+00:00,0.0016660629808435967
2011-02-18 00:00:00+00:00,0.007708799959627477
2011-02-22 00:00:00+00:00,-0.031535645705018434
2011-02-23 00:00:00+00:00,0.001818976434494024
2011-02-24 00:00:00+00:00,-0.004089473829886003
2011-02-25 00:00:00+00:00,0.002003839926408846
2011-02-28 00:00:00+00:00,0.005507863646813105
2011-03-01 00:00:00+00:00,-0.02060647456148912
2011-03-02 00:00:00+00:00,4.998627597618821e-05
2011-03-03 00:00:00+00:00,0.014597419682634838
2011-03-04 00:00:00+00:00,-0.014666296139884016
2011-03-07 00:00:00+00:00,-0.014917972312570305
2011-03-08 00:00:00+00:00,0.0010986415477931555
2011-03-09 00:00:00+00:00,-0.000911688229133456
2011-03-10 00:00:00+00:00,-0.019382520724575802
2011-03-11 00:00:00+00:00,-0.006186461759439044
2011-03-14 00:00:00+00:00,-0.011652296533987472
2011-03-15 00:00:00+00:00,-0.0007544342568779339
2011-03-16 00:00:00+00:00,-0.021876578012593573
2011-03-17 00:00:00+00:00,0.0076468021008766485
2011-03-18 00:00:00+00:00,-0.0005344033710860119
2011-03-21 00:00:00+00:00,0.027519304708538028
2011-03-22 00:00:00+00:00,0.001422354935099568
2011-03-23 00:00:00+00:00,0.008383651569193518
2011-03-24 00:00:00+00:00,0.008124898698974148
2011-03-25 00:00:00+00:00,-0.012182889112404394
2011-03-28 00:00:00+00:00,-0.007555110519472885
2011-03-29 00:00:00+00:00,0.011071337143818472
2011-03-30 00:00:00+00:00,0.0001891258468409429
2011-03-31 00:00:00+00:00,0.008455935689722027
